"dhw","sst","wave","npp","gravity","coral","algae","turf","S","C","Cc","nCc","Bc","nBc","N","Qn","L","G","V","bAut","det","fish","mInv","sInv","zooP","carbon_flow","Realm","sum_benthos"
-1.06353489232925,29.07579235,0.35187561102737,-0.398130103743878,1.35591968556997,0.35,1e-05,0.27,1.14470173906418,-0.569168997567348,-1.1028370470935,-0.031881813970501,1.12579047967844,-0.853787732688967,-0.158819512570299,-0.0253575988011296,1.04353084111906,0.0441731372460894,0.991187947905224,0.230007552236301,0.0793823948980448,0.0811445833682974,0.366703029285894,0.147772090291181,0.0949903499202819,0,"Western Indo-Pacific",0.62
-1.06353489232925,29.07579235,0.35187561102737,-0.398130103743878,1.36367143204303,0.17,1e-05,0.26,0.991689210216779,-0.508121236932669,-0.963615158427831,0.0909000358677692,0.917325033076106,-0.814750401378821,0.0356842145699388,0.110761891684985,0.925393874095755,0.0952019819138643,0.855286197251187,0.241270531926466,0.0799521374959208,0.079843359077559,0.390949635592299,0.115522680300228,0.0924616556075275,0.790348924334964,"Western Indo-Pacific",0.43
-1.06353489232925,29.07513661,0.35187561102737,-0.398130103743878,1.35591968556997,0.23,1e-05,0.37,0.833259196556547,0.208026241029238,-0.771040433908111,0.447403296824357,0.620988885723658,-0.79196892432658,0.585738501353208,-0.931102937602628,0.966339968862192,0.675458848772844,0.915628038554845,0.309300265721878,0.0857395925597874,0.066784765279008,0.302214348981399,0.127015057573074,0.108945969884854,0.790348924334964,"Western Indo-Pacific",0.6
-1.06353489232925,29.07513661,0.35187561102737,-0.398130103743878,1.35591968556997,0.48,1e-05,0.19,1.21928980736651,-0.18536384076532,-1.13129143620895,0.130492856169014,1.14137471604768,-0.894593521037767,0.389032419576615,-0.848672255069939,1.20965428286168,0.362763488851868,1.19245615891717,0.303230220397791,0.0898206519083223,0.0589845086253238,0.333577676782486,0.126814250109955,0.0875726921761228,1.58069784866993,"Western Indo-Pacific",0.67
-1.06353489232925,27.75317,-0.946886367368457,0.0276146041719647,3.97789438278209,0.1414141414,0.05050505051,0.3737373737,0.991689210216779,0.942845454057336,-0.83026710142355,0.838604584780715,0.626150735535223,-0.896677011024584,0.523411586499737,-0.120752904383606,1.28883870269421,1.22452273901355,1.30322658180134,0.152882621318955,0.0377436748237246,0.0859394442140191,0.534135213604314,0.0928245541269183,0.0964744919120697,1.58069784866993,"Central Indo-Pacific",0.56565656561
-1.06353489232925,27.75101,-0.946886367368457,0.0276146041719647,3.69027923601448,0.2307692308,0.02884615385,0.3173076923,1.10693627864395,0.716262473348855,-1.03068441734761,0.220178433165414,1.03439182720562,-0.86269485624179,0.439583568150263,-1.37917391408984,1.34677571813094,0.886709619997143,1.43007464768121,0.394409780347994,0.062344645665297,0.0337340841069345,0.324354486886826,0.0956221782580023,0.0895348247349465,0.790348924334964,"Central Indo-Pacific",0.57692307695
-1.06353489232925,27.74945,-0.946886367368457,0.0276146041719647,2.70522024342366,0.04761904762,0.01904761905,0.6095238095,0.136682539912049,0.589398176367756,-0.348555366318501,-0.507348758576012,0.393669821467182,-0.427123835413014,-0.521138494969681,-1.39585610407334,0.545137720127682,-0.267227342605513,0.865768013993542,0.281738566331495,0.0715536814790788,0.086863444696724,0.363023029516705,0.0986052546221213,0.0982160233538761,0,"Central Indo-Pacific",0.67619047617
-1.06353489232925,27.74694,-0.946886367368457,0.0276146041719647,2.13332221126909,0.04761904762,1e-05,0.1904761905,-0.205848120823063,0.685768744684249,-0.105376191864799,-0.890356089666795,0.203247612456134,-0.121007537235367,-1.18530843867352,-0.956919476371997,0.205293685904137,0.114287073561313,0.370424242882931,0.221911095554778,0.0791039551977599,0.0351767588379419,0.402870143507175,0.154182709135457,0.106755337766888,-0.395174462167482,"Central Indo-Pacific",0.23809523812
-0.979072743526805,27.77109,-0.890263155912441,0.0110627222989495,1.53212931956972,0.39,1e-05,0.26,0.792759549094383,-0.405832347770568,-0.818290412401972,0.0114308540016206,0.762617495865958,-0.735569743916566,0.219047181370196,-0.0882075336895148,0.789772234615702,0.00988568123424506,0.760680766432328,0.306269791006966,0.0771374287523749,0.041418619379354,0.336415452818239,0.131982267257758,0.106776440785307,-2.37104677300489,"Central Indo-Pacific",0.65
-0.0723605222706378,28.69404372,1.37317738404724,-2.02151461847587,-0.835321424685218,0.55,0.03,0.2,0.321252223775307,-0.417991815489704,-0.475788575046143,-0.309050522575234,0.436646016440764,-0.438224501888656,-0.131349178482617,-0.857387899189315,0.320212145510397,-0.00114395777546886,0.224695008586672,0.231276768144461,0.0675232472894239,0.062545819346375,0.377319905853301,0.137400162055793,0.123934097310646,-0.395174462167482,"Eastern Indo-Pacific",0.78
-0.0962147341209312,28.67404372,1.39779706188535,-1.90849987574676,0.37972828237897,0.5,0.08,0.04,0.229918839389997,0.255659050816728,-0.227697612226455,0.474358309845137,0.0130769116385627,-0.499160230079269,0.0628126235979769,-0.125791269927773,0.394707036130851,0.541009903048872,0.320850320814406,0.305628669771209,0.0414051427414456,0.125025308766957,0.345414051427414,0.0900992103664709,0.0924276169265034,0,"Eastern Indo-Pacific",0.62
-0.0418862873355796,28.66062842,1.42540104185661,-1.90849987574676,-0.757904984494281,0.17,0.29,0.24,0.66901395524243,-0.630337879984189,-0.847837702469628,-0.687627703118688,0.964623415814564,-0.562195055761429,-0.07212356259198,-0.705440840056475,0.600870425484587,-0.0939944855316444,0.509227385533577,0.517425320056899,0.114295874822191,0.0286628733997155,0.201920341394026,0.0612375533428165,0.0764580369843528,1.58069784866993,"Eastern Indo-Pacific",0.7
0.0568266777250951,28.65784153,1.42540104185661,-1.90849987574676,-0.741894524735324,0.77,0.01,0.01,0.454849622380193,-0.503242634184578,-0.526836735883667,0.0280292402888987,0.409317354050782,-0.561743200591846,-0.298814941828065,0.452598189640663,0.41977236753004,0.0146571576014219,0.305926255443049,0.342615087522581,0.0897651529309163,0.097738740422351,0.246745156668535,0.145268797109575,0.0778670653460412,-0.790348924334964,"Eastern Indo-Pacific",0.79
-0.657450641784232,27.78631,-0.707612019874739,0.239380251902917,0.985615556198072,0.62,1e-05,0.2,0.991689210216779,1.12847304878847,-0.869855733076928,0.617533075489857,0.738558995195671,-0.870812026080839,0.503400031369469,-0.805773875874607,1.33861549015117,1.27158942609512,1.39507211370969,0.222613685892779,0.0566976609036757,0.0413337207612959,0.442357983437455,0.146556733982275,0.0904402150225192,-0.395174462167482,"Central Indo-Pacific",0.82
-0.657450641784232,27.75765,-0.575809424007177,0.239380251902917,0.39199734680869,0.09,1e-05,0.1,-0.467629204386963,2.3619414371785,0.748086122160488,1.48015358192235,-1.06749622203823,0.0625772274032682,1.40464962073001,-1.11601797783596,-0.0608835795336825,2.00722258269457,-0.162173620959292,0.228146853146853,0.0646853146853147,0.017263986013986,0.492351398601399,0.0889423076923077,0.10861013986014,0.790348924334964,"Central Indo-Pacific",0.19
-1.06353489232925,27.74262,-0.780989319192614,0.0797204606492415,1.01860979598595,0.31,0.01,0.25,1.64245653259666,0.706882999591623,-1.36213774712028,0.590067461259378,1.38775472459432,-1.05277709825472,0.570801458492713,-0.645392036258472,1.77122204132357,1.05250968150663,1.87084190031373,0.342210526315789,0.0741052631578947,0.0732631578947368,0.318973684210526,0.0914473684210526,0.1,-1.58069784866993,"Central Indo-Pacific",0.57
-1.06353489232925,27.78951,-0.83417605745039,-0.129355278141103,1.05128049595141,0.34,0.02,0.24,1.14470173906418,0.343586208736815,-1.02140029078736,0.442764685649153,0.94840546146069,-0.902776877007891,0.725219869589166,-0.599535896297907,1.2804031888669,0.780167658464029,1.284455154978,0.168098289093853,0.0390586495810744,0.0881855945926917,0.469143842850102,0.120238681968598,0.11527494191368,-1.58069784866993,"Central Indo-Pacific",0.6
-1.06353489232925,27.75153,-0.729103483384699,0.0797204606492415,0.780801135576379,0.21,0.03,0.05,0.833259196556547,0.238995937256971,-0.797467236327318,0.304249112552971,0.678193496376699,-0.782782242567529,-0.147687894969934,-0.350394802510533,0.984457774766348,0.614928012481931,0.967370330760889,0.302083333333333,0.0645380434782609,0.0380434782608696,0.322690217391304,0.180932971014493,0.0917119565217391,-0.790348924334964,"Central Indo-Pacific",0.29
-0.647735358605304,27.80964,-0.695439764241157,-0.110535820074376,-0.132956917380404,0.49,1e-05,0.14,1.57464947020317,0.362564559599102,-1.33395916095916,0.466906390456143,1.3568325094115,-1.02821108326195,0.502278286069078,-0.650032151608521,1.63579644803354,0.794024762464806,1.70443105498435,0.261947344341388,0.0811878717298174,0.0404275672752984,0.344549349082893,0.174354281911575,0.0975335856590276,-1.18552338650245,"Central Indo-Pacific",0.63
-0.638172857181899,27.80495,-0.668735200018998,-0.110535820074376,-0.133611405590786,0.36,1e-05,0.26,1.21928980736651,-0.559393228955202,-1.15591007892705,-0.0157759398695183,1.19431061025584,-0.880084637131564,0.216778597659008,-0.562042045298405,1.1100204417638,0.0531978605326029,1.06884620823681,0.306272002299016,0.0752927652848624,0.0404483080681083,0.32667576693728,0.157051512321287,0.0942596450894461,-0.395174462167482,"Central Indo-Pacific",0.62
-0.633233197852716,27.78607,-0.639902740412672,-0.0480137512873337,-0.0234691017573236,0.17,1e-05,0.52,0.873395613589417,0.471463941816528,-0.795070745322705,0.497324104942991,0.656581742836051,-0.816898103948101,0.730549259647567,-0.555323454724509,1.07804081236712,0.791335451745334,1.08004875741686,0.28756225341181,0.0488972252765022,0.0908091326563611,0.375784231291637,0.101869219326046,0.0950779380376431,-0.790348924334964,"Central Indo-Pacific",0.69
-0.506916859765333,27.81637,-0.739931279577415,0.239380251902917,2.54838079353965,0.2571428571,0.1809523809,0.2952380953,-0.205848120823063,1.91192100527539,0.442373176575495,1.45654234411868,-0.804221481154816,-0.320056354830725,1.41268715877217,-0.38814788903788,0.275746611327694,1.62864474014527,0.239100816344935,0.215624572444931,0.0678615405664249,0.0455602681625393,0.419346011766315,0.15597208920509,0.0956355178546997,-0.395174462167482,"Central Indo-Pacific",0.7333333333
-0.876097772526588,28.13737705,0.127477326085662,0.941491063445895,0.606870410349397,0.43,1e-05,0.21,-1.29434766102037,-0.466677700067855,0.714879234663191,-2.27252267706654,-0.346413718823174,1.08675694684001,-2.73771053420908,1.27486486261918,-1.11760254279815,-1.54724354856093,-0.857103107323595,0.485591661557327,0.00306560392397302,0.0306560392397302,0.264255058246475,0.128142244022072,0.0882893930104231,0,"Tropical Atlantic",0.64
-0.876034527092966,28.12907104,0.134007326373465,0.597238087515603,0.616135437818803,0.18,0.11,0.54,-2.07152314345067,-0.449628893691496,1.60446721892943,-2.61417518390765,-0.971513299863712,1.94230945051373,-2.43169040764285,2.39931015584226,-1.76199503977046,-2.4085727488481,-1.25863521279184,0.527768962234211,0.00571247223103777,0.0301491589971438,0.21231355125357,0.130752142177087,0.0933037131069502,-0.790348924334964,"Tropical Atlantic",0.83
-0.794038874196728,28.14874317,0.210231525337926,0.996208944766927,0.729981449862893,0.04,0.02,0.58,-3.01263305666841,1.34516685399084,3.8543269098298,-0.799247943018085,-2.61360751307601,4.42771311104638,-1.00560308729162,2.7768412801969,-2.72477729859857,-1.32380129209213,-2.06570974906435,0.230281511539437,0.0347451179305098,0.0257418209485164,0.493786457012427,0.16104488967791,0.0544002028911996,-0.395174462167482,"Tropical Atlantic",0.64
-0.797591068997347,28.11456284,0.2086564597275,0.996208944766927,1.3717944924507,0.2,1e-05,0.73,-1.22995546373091,-0.447194119356391,0.620942143276174,-2.33793816922498,-0.240607475597148,1.19051033071947,-2.72543157026172,1.02169733705739,-1.12427061079149,-1.30294504964957,-0.933117161530555,0.473733003708282,0.00556242274412855,0.0287391841779975,0.316131025957973,0.104758961681088,0.0710754017305315,0.790348924334964,"Tropical Atlantic",0.93
-0.797591068997347,28.11852459,0.2086564597275,0.996208944766927,0.909357792031652,0.02,1e-05,0.72,-1.99502246859383,-0.588729838894309,1.47177726624597,-2.69525304909463,-0.861420035279466,2.28626365282908,-2.74290154904165,1.93823486739838,-1.89171109465222,-2.13351822343186,-1.50433865486533,0.800655379574003,0.00382304751501912,0.0169306389950847,0.0977607864554888,0.0431458219552157,0.0376843255051884,-0.395174462167482,"Tropical Atlantic",0.74
-0.794038874196728,28.14994536,0.210231525337926,0.996208944766927,0.729981449862893,0.24,1e-05,0.43,-3.01263305666841,-0.291767156051956,3.05485777276971,-2.65642354799847,-1.90710565897069,3.78725195177036,-2.55929472661395,3.45874690558607,-2.70818603000378,-3.0019574548466,-1.96900879581123,0.778127812781278,0.00225022502250225,0.0252025202520252,0.152115211521152,0.0315031503150315,0.0108010801080108,-0.395174462167482,"Tropical Atlantic",0.67
-0.79599808117692,28.16680328,0.203827808863994,-0.0704331538782767,0.768649153347008,0.31,1e-05,0.37,-2.1493543313251,-1.14153372464329,1.67799612476707,-2.71704756316333,-1.02055708270625,2.55462113089899,-2.35621264189988,3.25596664644508,-2.20877028576253,-2.74923801206527,-1.79001802170038,0.824776351614158,0.00311162971606379,0.0245040840140023,0.124465188642552,0.0155581485803189,0.00758459743290549,0.790348924334964,"Tropical Atlantic",0.68
-0.79599808117692,28.16680328,0.203827808863994,-0.0704331538782767,0.768649153347008,0.2,1e-05,0.16,-2.22856313364836,0.00236240202211349,1.84260999500671,-2.57041868250623,-1.12961198222861,3.11166234047176,-2.33957985007827,1.58071477764063,-2.12396089427889,-1.64665137892618,-1.71503784987692,0.867277992277992,0.00193050193050193,0.0323359073359073,0.0752895752895753,0.0106177606177606,0.0125482625482625,-0.790348924334964,"Tropical Atlantic",0.36
-0.79599808117692,28.13336066,0.210231525337926,0.996208944766927,0.783234959281137,1e-05,1e-05,0.47,-3.10887720693844,-0.291767156051956,3.11628588974133,-2.90554356390021,-1.8976591249067,3.96902649045177,-2.99210128276452,3.97512315325172,-2.75843921548538,-3.15948988331755,-1.97447527709808,0.324910668708525,0.00867789688616641,0.0441551812149056,0.277692700357325,0.128126595201633,0.216436957631445,0,"Tropical Atlantic",0.47
-0.79599808117692,28.13336066,0.210231525337926,0.996208944766927,0.781221228537014,0.01,1e-05,0.89,-1.49327732214277,-1.35893999212405,0.731903816527797,-3.01888442190003,-0.254051464973416,1.37336930237911,-3.47197713002166,3.25677487564787,-1.48668792792434,-2.69776007659718,-1.15768589909271,0.398332358104154,0.00058513750731421,0.0292568753657109,0.433294324166179,0.11029842012873,0.0282328847279111,-1.58069784866993,"Tropical Atlantic",0.9
-0.875971280947507,28.13147541,0.172305336657814,0.597238087515603,0.951911205254801,0.61,1e-05,0.37,-1.35967992353788,-0.957812419157511,0.644710791659734,-2.7811256976048,-0.184805163142616,1.18947630658627,-3.0561032165509,1.82639571303016,-1.24885512951061,-2.20898686830779,-0.935816665374463,0.763431151241535,0.00695259593679458,0.0419864559819413,0.129841986455982,0.02627539503386,0.0315124153498871,0,"Tropical Atlantic",0.98
-0.79599808117692,28.13325137,0.210231525337926,0.996208944766927,1.53221314121747,0.04,1e-05,0.83,-1.9198075804149,-0.962763491916221,1.40943239279593,-2.57694653853127,-0.844368797181503,1.72622401822676,-2.43451057790245,2.71351466284888,-1.76199503977046,-2.71911395222964,-1.31264829437525,0.570473251028807,0.00771604938271605,0.0560699588477366,0.224794238683128,0.0931069958847737,0.0478395061728395,1.58069784866993,"Tropical Atlantic",0.87
-0.876034527092966,28.12934426,0.134007326373465,0.597238087515603,0.625213257245709,0.24,0.09,0.44,-1.99502246859383,-0.0168390497482566,1.77249756167833,-1.80488851738871,-1.20056937500885,1.64901868618145,-1.87560679989708,0.966769529233189,-1.60569063975368,-1.92085015262041,-1.12771007688162,0.450620934358368,0.00887049083382614,0.0425783560023655,0.27498521584861,0.128326434062685,0.0946185688941455,0,"Tropical Atlantic",0.77
-1.06353489232925,25.57445355,0.562115842912126,0.406670708091616,0.680887329214012,0.16,0.04,0.55,-1.56160201573245,-0.0168390497482566,1.28211107260025,-1.48655132960811,-0.910903996656987,1.3916185184979,-1.29451594752727,-0.105894378582,-1.36756947795686,-1.178281366751,-1.10620465102654,0.777082601054482,0.0148330404217926,0.00878734622144113,0.0649560632688928,0.113743409490334,0.020597539543058,1.58069784866993,"Tropical Atlantic",0.75
-1.06353489232925,25.56306011,0.0629566607232246,0.557832983167354,0.950606013894893,1e-05,0.08,0.16,-1.49327732214277,-0.306305193103282,1.07033104312855,-1.89110586433669,-0.698450112661464,1.48488274313604,-2.06743036559519,2.09344717795029,-1.40638183824797,-1.29928262217122,-1.18658383311809,0.695962373948742,0.0305711666467376,0.0115987085973933,0.104547809797122,0.137390888437164,0.0199290525728407,-0.790348924334964,"Tropical Atlantic",0.24
-1.06353489232925,25.57153005,0.562115842912126,0.406670708091616,0.675160033542888,0.16,0.01,0.54,-1.9198075804149,0.326970562954835,1.78112745651507,-1.46125225043054,-1.27673714733088,1.81112183526912,-1.27616610132726,0.863849886182965,-1.61450862178559,-1.26837537107942,-1.24307973376666,0.69111409951381,0.0236888383159201,0.018620047584566,0.144615702906796,0.0933071273404365,0.0286541843384711,-0.395174462167482,"Tropical Atlantic",0.71
-1.06353489232925,25.56885246,0.562115842912126,0.406670708091616,0.875215075134563,0.08,0.48,0.23,-0.803425205458781,-0.578947866891178,0.245010931941491,-1.97258285986785,0.0315826737200258,0.779094665083003,-2.05686311685406,1.0039917668121,-0.82417319199253,-0.886007428687115,-0.784919754227682,0.201090629442334,0.0296427489454918,0.0730581902076391,0.580364009228403,0.0989955955349444,0.0168488266411876,0,"Tropical Atlantic",0.79
-1.06353489232925,25.56885246,0.562115842912126,0.406670708091616,0.677300729102854,0.16,1e-05,0.43,-1.70146278904998,0.41232721826776,1.55067979576607,-1.23045957686039,-1.14916705080753,1.66928065673908,-1.20624078891345,0.746542602847724,-1.4784894785968,-0.844103629824534,-1.21078572998889,0.637345152858279,0.0355722241163769,0.0103420843277645,0.155585862029776,0.13558358904421,0.0255710876235936,0,"Tropical Atlantic",0.59
-1.06353489232925,25.56672131,0.562115842912126,0.406670708091616,0.702332203623391,0.15,1e-05,0.79,-0.861925130005398,-0.542293089059928,0.382992292614472,-1.6866070316052,-0.130522845163281,0.53120142373989,-1.90891457404687,0.324128644185222,-0.725689146648344,-1.27388016459677,-0.547333277832028,0.340545997191011,0.0310744382022472,0.0647823033707865,0.396199087078652,0.100640800561798,0.0667573735955056,0,"Tropical Atlantic",0.94
-1.06353489232925,25.56672131,0.562115842912126,0.406670708091616,0.877454363653585,0.16,0.18,0.55,-1.29434766102037,0.388640731237387,0.882955734827764,-1.69059869960274,-0.54773242804182,1.25640231479128,-1.83444892937462,0.356263023385852,-1.05870617694846,-0.526226789296776,-0.881402689358587,0.510246656031415,0.0321511841943797,0.0269971775677997,0.282672720579212,0.118296723524359,0.0296355381028347,0,"Tropical Atlantic",0.89
-1.06353489232925,25.52407104,0.145663435026998,1.08335894363576,1.07760440936409,0.25,0.01,0.38,-1.56160201573245,0.150769556612114,1.30407520159972,-1.41560258020804,-0.949919672179128,1.23382291358545,-1.72421962487539,0.946218875223709,-1.26326151315152,-1.16365335221248,-0.959365457261559,0.202207573202514,0.0508968266135214,0.0631611221830446,0.45853135060555,0.159129235014564,0.0660738923808064,0,"Tropical Atlantic",0.64
-1.06353489232925,25.57387978,0.0556431506274826,0.557832983167354,1.0132225090242,1e-05,1e-05,0.13,-1.84583597061642,0.624690655517142,1.78165488018581,-1.14299107240014,-1.32796904640276,1.5168364972761,-1.42884199840992,0.772781581311887,-1.43008918573502,-1.04381667857198,-1.04876537122299,0.27120057170081,0.0343020485945688,0.0488327775131015,0.351476893758933,0.224273463554073,0.0699142448785136,0,"Tropical Atlantic",0.13
-1.06353489232925,25.57387978,0.0556431506274826,0.557832983167354,1.01258880156401,0.01,0.05,0.28,-1.35967992353788,0.210409630153558,1.02926573675676,-1.46658067092097,-0.730678970671677,0.975054922200516,-2.09426741721474,1.21068906141282,-1.0268224951802,-0.999344033382894,-0.746068910814679,0.364014704862315,0.0448775750849691,0.0405770964833183,0.330027051397656,0.176458347783866,0.0440452243878754,-0.790348924334964,"Tropical Atlantic",0.34
0.929156618328754,28.61628,-0.863570663317058,0.281370427416932,1.23215757666562,0.1,0.04,0.48,-1.99502246859383,-0.10098629659544,1.7058123320328,-2.00127670750975,-1.16177252111536,1.55429615763829,-2.36758668688317,2.07980170931494,-1.57085634122129,-2.12275981194987,-1.05407081216533,0.206013363028953,0.0105790645879733,0.0924276169265033,0.438752783964365,0.140311804008909,0.111915367483296,-0.790348924334964,"Tropical Atlantic",0.62
0.953125119346188,28.62344,-0.863570663317058,0.281370427416932,1.23215757666562,0.09,1e-05,0.35,-1.16647666179143,0.272313163195742,0.857943194087439,-1.23623785921392,-0.645798695751012,0.556843391460638,-2.01885240543357,0.979764045867095,-0.731017509153962,-1.06868191412227,-0.389870876615705,0.174007612833061,0.00706905927134312,0.115280043501903,0.476073953235454,0.125067971723763,0.102501359434475,-1.58069784866993,"Tropical Atlantic",0.44
0.940788546522394,28.6165,-0.863570663317058,0.281370427416932,1.23539015348189,0.31,0.04,0.48,-0.921199910497449,-1.48206548036441,0.247216801132012,-2.44734920378502,0.0911825153422056,0.541768434163879,-2.9884961183292,2.64632961744548,-0.922566754375915,-2.69334878401059,-0.60805428246101,0.0317857938098419,0.0307281229124916,0.0665219327543977,0.741844800712536,0.0910988643954576,0.038020485415275,-0.395174462167482,"Tropical Atlantic",0.83
0.960588821424598,28.61997,-0.863570663317058,0.281370427416932,1.22762446554952,0.22,1e-05,0.5,-0.632378379095194,-1.48458337248081,0.0538980865560432,-2.020284815644,0.20243375625507,0.42007477933597,-2.03248176963653,2.07632899698144,-0.796256081368687,-1.91171498829864,-0.715176486515498,0.372846367606193,0.00396982929734021,0.0393807066296149,0.271377530766177,0.262723302897975,0.0497022628026995,-0.790348924334964,"Tropical Atlantic",0.72
0.952365393583343,28.60779,-0.863570663317058,0.261917777690962,1.23539015348189,0.05,1e-05,0.09,-1.35967992353788,-0.478861193608045,0.742181471705028,-2.44539956778746,-0.334411270573468,1.16438435678884,-2.65899747918372,1.42314966091053,-1.15799739087267,-1.67310474816659,-0.863895576998756,0.25255547245076,0.0137122911992022,0.0775367738718524,0.339815507354774,0.233108950386437,0.0832710047369733,-1.97587231083741,"Tropical Atlantic",0.14
