"SiteCode","S","Sprey","Spred","L","D","C","G","sG","V","sV","Cc","nCc","Bc","nBc","NODF2","weighted_NODF","Qb","norm_Qb","nb_of_modules","Qn"
"BZE1",58,40,18,202,3.4828,0.2806,10.2222,6.025,4.6,3.5648,0.00698576194057771,0.398188430612929,44.7413793103448,0.0674832267124356,48.0763024672614,28.0437360662441,0.402474668727086,0.548618252303473,5,0.314360822306238
"BZE2",70,46,24,327,4.6714,0.2962,12.625,6.8322,6.587,5.0225,0.00601721915992569,0.415188122034872,50.3571428571429,0.0486542443064182,50.7368587500503,28.654398984154,0.440525350244947,0.585083389151838,6,0.275953337908048
"BZE3",74,45,29,293,3.9595,0.2245,9.1034,6.4162,5.8667,5.0344,0.00532014787987235,0.388370795230681,59.5945945945946,0.0483722358722359,43.6733911560096,24.0077835565468,0.173832678788114,0.337259962760715,6,0.335227272727272
"BZE4",79,52,27,315,3.9873,0.2244,10.6667,8.0336,5.5385,4.8526,0.00509959830012787,0.397768667409974,61.126582278481,0.0460984783397293,50.6302190011282,33.0569387010774,0.461066117614886,0.736710458153717,4,0.321132330246914
"BZE6",67,46,21,256,3.8209,0.265,11.1905,6.0218,5.1087,4.4782,0.00588505385663309,0.388413554537784,54.0746268656716,0.0600829187396352,45.9583099395289,26.5702782269047,0.447061371570316,0.575792400509517,6,0.293345405160706
"CAR10",78,49,29,295,3.7821,0.2076,9.1724,6.8195,5.4286,4.7126,0.00493088194376787,0.379677909670126,65.1025641025641,0.0484394078144078,42.7461041649444,24.9779930744086,0.461454364203976,0.774067522956846,4,0.329470292272034
"CAR12",64,46,18,212,3.3125,0.256,10.7778,9.729,4.2174,3.0834,0.00662649730263327,0.417469330065896,45.625,0.059640522875817,58.0602558252836,36.6475507320229,0.494946694401855,0.674473754225545,8,0.280715272611329
"CAR13",76,52,24,290,3.8158,0.2324,11.0833,8.8314,5.1154,4.2179,0.00524164757069636,0.393123567802227,60.3947368421053,0.051487414187643,50.1434314300584,32.2226628153044,0.493074609438426,0.811835438984091,5,0.31342924981627
"CAR15",79,50,29,335,4.2405,0.231,10.5517,8.0604,6.12,5.1255,0.00515882292016907,0.402388187773188,59.9113924050633,0.0436671956305126,49.5771395538248,29.0677958077016,0.525544638826693,0.709588740371827,5,0.298464265880644
"CAR16",73,48,25,256,3.5068,0.2133,9.24,6.3461,4.8125,4.2459,0.00520237229745476,0.374570805416743,62.3287671232877,0.0552559992227728,40.6229900906336,20.7937534210559,0.540231274864521,0.699723780490964,7,0.327711249789172
"CAR17",71,43,28,267,3.7606,0.2218,8.5357,5.6926,5.5581,4.5214,0.00550057427942356,0.385040199559649,57.7323943661972,0.0509104006756589,39.7679993507587,21.3205645729065,0.562698116334432,0.75822426788764,5,0.329528544668336
"CAR18",73,47,26,280,3.8356,0.2291,9.7692,6.6291,5.4043,4.7166,0.00527965340553566,0.380135045198568,61.0958904109589,0.0531268612269208,44.5040701890547,25.79260519276,0.49840539173104,0.658628256384596,5,0.323826647653295
"CAR19",80,47,33,383,4.7875,0.2469,10.6061,6.8417,7.4468,5.919,0.0050438607915318,0.398465002531012,61.7125,0.0419242527173913,45.8562101109657,25.4773498660246,0.425478372640977,0.602854926220863,5,0.289126530612244
"CAR20",76,49,27,321,4.2237,0.2426,10.8889,7.6678,6,4.9497,0.00526905561728132,0.395179171296099,59.5131578947368,0.0476868252361673,49.5115076315238,28.4751103684422,0.513802279360233,0.756727891993005,4,0.293315285297792
"CAR21",75,48,27,283,3.7733,0.2184,9.4815,6.5007,5.3333,4.8437,0.00512047793969881,0.378915367537712,63.08,0.051620294599018,42.0639216464595,24.6594074468135,0.507298259116663,0.73333800322049,4,0.323928833007812
"CAR22",84,50,34,379,4.5119,0.2229,10.1471,8.1059,6.9,6.112,0.00485286899835842,0.402788126863749,63.5952380952381,0.0393291515740495,52.4336779695036,31.746404240619,0.424482568924485,0.64084334511573,5,0.301944969544214
"CAR24",67,44,23,268,4,0.2648,10.6522,7.0942,5.5682,4.4534,0.00607023612750322,0.400635584415213,51.3582089552239,0.0542898614748667,50.7472969338249,29.0418264896997,0.414221788874758,0.556462177874128,4,0.294843815077051
"CAR25",64,42,22,238,3.7188,0.2576,9.8182,6.0995,5.1429,4.3256,0.00613543340799238,0.38653230470352,52.21875,0.0606489547038328,43.563222745915,26.2719967252934,0.513063224087391,0.711154200741108,5,0.303412208504801
"CAR26",71,49,22,284,4,0.2635,11.9091,9.4713,5.3469,4.191,0.00605867410017125,0.424107187011988,49.1971830985916,0.0488067292644757,57.6972704504687,38.5497547544456,0.391732736460634,0.774688822694804,4,0.263183963638483
"CAR4",70,45,25,251,3.5857,0.2231,9.04,6.4838,5.0222,4.3248,0.00556890500745445,0.384254445514357,57.4,0.0543560606060606,44.0927300330515,23.190586652796,0.470177527103578,0.580384964747262,6,0.309245046597228
"CAR5",61,42,19,187,3.0656,0.2343,8.8421,6.3532,4,3.2685,0.00628019707177274,0.376811824306364,51.5737704918033,0.0698831578479719,42.4476808135751,23.7369903475837,0.519321176886173,0.738779505989539,5,0.342332766439909
"CAR6",74,50,24,252,3.4054,0.21,9.5,8.0865,4.56,4.1853,0.00536867452231236,0.391913240128802,58.6351351351351,0.0520276265617881,49.6876650412271,31.1040150238373,0.480694851055673,0.630269663554494,5,0.338161742074484
"CAR7",73,47,26,291,3.9863,0.2381,10.1923,6.2993,5.6383,5.0623,0.00539710453687513,0.388591526655009,58.7123287671233,0.0510541989279333,44.6151737838433,26.3076522747372,0.479345829709829,0.633785100863286,6,0.318632965468138
"CAR8",84,49,35,389,4.631,0.2268,10.1143,7.7032,7.2245,5.7817,0.00481339819544291,0.399512050221762,64.4404761904762,0.0394855859010271,46.6880120256276,26.2728967250935,0.320104538604221,0.424833171071234,6,0.296769766031472
"CAR9",60,42,18,203,3.3833,0.2685,10.2778,7.0444,4.4048,3.3645,0.00652064200139549,0.384717878082334,49.3333333333333,0.070779531324725,49.7183453801101,30.2882995586616,0.49573387117569,0.759721073804237,4,0.2954565376187
"CS1",112,64,48,893,7.9732,0.2907,17.6042,14.7717,13.2031,9.9908,0.00403269479119797,0.447629121822975,70.4464285714286,0.0237914314662035,72.9168029131876,41.0411440665248,0.432952737850426,0.579632946549377,5,0.223980953047863
