"family","genus","species","size","temperature","Ic_median","In_median","Ip_median"
"Labridae","Bodianus","Bodianus_scrofa",25,22,1.09128172755505,0.182717229932263,0.0288238275584869
"Labridae","Bodianus","Bodianus_scrofa",30,21,1.79338632509533,0.290222105486686,0.0445237842770922
"Labridae","Bodianus","Bodianus_scrofa",30,22,1.76765052027446,0.294633795530152,0.0465965274126812
"Labridae","Bodianus","Bodianus_scrofa",35,21,2.91868016391653,0.493944387032327,0.0741489384302898
"Labridae","Bodianus","Bodianus_scrofa",35,22,2.69792862086665,0.451138799427123,0.0667836241807684
"Labridae","Bodianus","Bodianus_scrofa",40,20,3.72784310741876,0.632030525872994,0.0967925465868165
"Labridae","Bodianus","Bodianus_scrofa",40,22,3.82112310172678,0.627883982137821,0.0965617834066367
"Labridae","Bodianus","Bodianus_unimaculatus",10,18,0.0850632662886966,0.0145176218680203,0.00249829816407422
"Labridae","Bodianus","Bodianus_unimaculatus",20,18,0.470309833148068,0.081129108801822,0.0136241074540838
"Labridae","Bodianus","Bodianus_unimaculatus",25,18,0.943237564909475,0.158034533190051,0.0254748935627448
"Labridae","Bodianus","Bodianus_unimaculatus",30,18,1.50711084451061,0.264238107020577,0.0418220994061231
"Labridae","Bodianus","Bodianus_unimaculatus",35,18,2.2665753563104,0.392402253186922,0.0652254645995868
"Labridae","Bodianus","Bodianus_unimaculatus",40,18,3.44794586898165,0.596756621022491,0.0951772344836079
"Scaridae","Bolbometopon","Bolbometopon_muricatum",25,29,1.74252009720118,0.232960565973852,0.0342358164084454
"Scaridae","Bolbometopon","Bolbometopon_muricatum",30,28,2.43693466936306,0.329890531233237,0.0480356605266496
"Scaridae","Bolbometopon","Bolbometopon_muricatum",30,29,2.67724902827679,0.362975028731942,0.0535977818672265
"Scaridae","Bolbometopon","Bolbometopon_muricatum",35,29,3.31595045707958,0.443047294097122,0.0660211627558404
"Scaridae","Bolbometopon","Bolbometopon_muricatum",40,27,4.4128768919271,0.595948023031189,0.087719590030768
"Scaridae","Bolbometopon","Bolbometopon_muricatum",40,28,4.18084106693713,0.562540143302307,0.0858472916757896
"Scaridae","Bolbometopon","Bolbometopon_muricatum",40,29,4.76399855963069,0.63519290708635,0.0950257113274642
"Scaridae","Bolbometopon","Bolbometopon_muricatum",50,26,7.4255321689499,1.00749087914257,0.145205208351657
"Scaridae","Bolbometopon","Bolbometopon_muricatum",50,28,7.56925115089349,1.03966749936207,0.158057542560422
"Scaridae","Bolbometopon","Bolbometopon_muricatum",50,30,8.20111533957341,1.10343663132099,0.166463425143836
"Scaridae","Bolbometopon","Bolbometopon_muricatum",62,27,11.1384991134067,1.51445858976485,0.227590731231041
"Scaridae","Bolbometopon","Bolbometopon_muricatum",62,28,11.5641283161987,1.53686002747872,0.23503059898413
"Scaridae","Bolbometopon","Bolbometopon_muricatum",62,29,12.3565978511019,1.69491597612533,0.259104847256239
"Scaridae","Bolbometopon","Bolbometopon_muricatum",62,30,14.0685543029539,1.86682258908748,0.294241465810511
"Scaridae","Bolbometopon","Bolbometopon_muricatum",75,27,17.8201064522104,2.35370713978326,0.359121970869266
"Scaridae","Bolbometopon","Bolbometopon_muricatum",75,29,21.1398016770448,2.89391842653766,0.424561259427198
"Scaridae","Bolbometopon","Bolbometopon_muricatum",88,27,29.2665542560746,3.91370601180585,0.566051232924749
"Scaridae","Bolbometopon","Bolbometopon_muricatum",88,28,27.4689718435895,3.70718207574866,0.568528395661783
"Scaridae","Bolbometopon","Bolbometopon_muricatum",88,29,30.0057101983992,3.99523092877926,0.612069986104891
"Scaridae","Bolbometopon","Bolbometopon_muricatum",100,27,36.4574953126261,5.02812969183773,0.760804772068202
"Scaridae","Bolbometopon","Bolbometopon_muricatum",100,28,41.1716260122952,5.67410700760015,0.824041795104004
"Scaridae","Bolbometopon","Bolbometopon_muricatum",100,29,41.0440659919676,5.48206887521393,0.790267971074053
"Scaridae","Bolbometopon","Bolbometopon_muricatum",100,30,35.6259093468965,4.84301451263829,0.709981997707534
"Scaridae","Bolbometopon","Bolbometopon_muricatum",112,30,52.676092686736,7.00085400001818,1.12582964450055
"Scaridae","Bolbometopon","Bolbometopon_muricatum",125,27,67.5404508176217,9.11886429424312,1.43434974324793
"Scaridae","Bolbometopon","Bolbometopon_muricatum",125,28,70.2062283625888,9.55490274953197,1.42783094139976
"Scaridae","Bolbometopon","Bolbometopon_muricatum",125,30,71.6253684460349,9.66925821689888,1.38565728581284
"Sparidae","Boops","Boops_boops",5,18,0.0118469814545719,0.00234639089235796,0.000436048992765
"Sparidae","Boops","Boops_boops",5,19,0.0125698127220489,0.00246452350582128,0.00046909362422464
"Sparidae","Boops","Boops_boops",5,20,0.0126307536859829,0.00251682568051784,0.00046938972441729
"Sparidae","Boops","Boops_boops",5,21,0.013106246298787,0.00258175338009277,0.00048301173798789
"Sparidae","Boops","Boops_boops",8,18,0.03600597574173,0.00722786254750209,0.00134331062167857
"Sparidae","Boops","Boops_boops",8,19,0.0370737478864073,0.00728708046028207,0.00137524835556416
"Sparidae","Boops","Boops_boops",8,20,0.039675574796591,0.00773615698751654,0.00146160813022248
"Sparidae","Boops","Boops_boops",8,21,0.0381195929521025,0.00755951044054578,0.00143396043981109
"Sparidae","Boops","Boops_boops",8,22,0.0411459437565292,0.00823421999619131,0.00153175310906819
"Sparidae","Boops","Boops_boops",10,18,0.0633506506506402,0.0126652703230733,0.00237200582363071
"Sparidae","Boops","Boops_boops",10,19,0.0650239357921295,0.0129491860409261,0.00240017324583099
"Sparidae","Boops","Boops_boops",10,20,0.0678892142140106,0.0133093696813826,0.00251684498212354
"Sparidae","Boops","Boops_boops",10,21,0.0698457774882575,0.0138206612259838,0.00264866426971131
"Sparidae","Boops","Boops_boops",10,22,0.0693678684207596,0.0137380696737397,0.00256835982423711
"Sparidae","Boops","Boops_boops",12,18,0.104817416440584,0.0204181386945867,0.00383504725266965
"Sparidae","Boops","Boops_boops",12,19,0.109014190210804,0.021640521763914,0.00413002980752842
"Sparidae","Boops","Boops_boops",12,20,0.108909987262234,0.0213546680774951,0.00399627496582384
"Sparidae","Boops","Boops_boops",12,21,0.105317231642541,0.0214453850105494,0.00393610591973335
"Sparidae","Boops","Boops_boops",12,22,0.109795153039873,0.0218779576399391,0.00414302689997644
"Sparidae","Boops","Boops_boops",15,18,0.199421982406168,0.0393599143955865,0.0073971579082967
"Sparidae","Boops","Boops_boops",15,19,0.197120835118113,0.0389204119663085,0.00741214961434323
"Sparidae","Boops","Boops_boops",15,21,0.193479284355185,0.0379356010229538,0.00709369858295242
"Sparidae","Boops","Boops_boops",15,22,0.196271477398621,0.0390111277032735,0.00731479661474249
"Sparidae","Boops","Boops_boops",20,18,0.424380982276219,0.0840285230395992,0.0160941617772649
"Sparidae","Boops","Boops_boops",20,21,0.420798342128854,0.0836514763634183,0.016027312913614
"Sparidae","Boops","Boops_boops",20,22,0.446716190922954,0.0889660510771557,0.0163396855112501
"Sparidae","Boops","Boops_boops",25,18,0.762743366104263,0.151849214621695,0.0281496358276837
"Sparidae","Boops","Boops_boops",25,22,0.785670727549287,0.15454600808068,0.0291982220365139
"Sparidae","Boops","Boops_boops",30,18,1.35966072988502,0.271197331557661,0.0510945420660415
"Sparidae","Boops","Boops_boops",30,21,1.43400450230602,0.280149312214658,0.0534609362728151
"Sparidae","Boopsoidea","Boopsoidea_inornata",5,18,0.0145751866811742,0.00288731806035531,0.00053503315301481
"Sparidae","Boopsoidea","Boopsoidea_inornata",8,18,0.0441131334605174,0.00871512508534794,0.00168835244090435
"Sparidae","Boopsoidea","Boopsoidea_inornata",10,18,0.0768969279927932,0.0151659466762187,0.00282637606346083
"Sparidae","Boopsoidea","Boopsoidea_inornata",12,18,0.13371238734095,0.026015967315003,0.00487174731106915
"Sparidae","Boopsoidea","Boopsoidea_inornata",15,18,0.215445413267947,0.042092974449855,0.00788956566610896
"Sparidae","Boopsoidea","Boopsoidea_inornata",20,18,0.530849596838635,0.104444114584872,0.019602071550095
"Sparidae","Boopsoidea","Boopsoidea_inornata",25,18,0.969445920537878,0.191962595882478,0.0363159938301507
"Sparidae","Boopsoidea","Boopsoidea_inornata",30,18,1.57992484757905,0.319752615220042,0.0580407824108813
"Bothidae","Bothus","Bothus_mancus",12,22,0.109247446096152,0.0280650045019447,0.0047258606634959
"Bothidae","Bothus","Bothus_mancus",15,21,0.166505809587142,0.0440513914106358,0.00785711852533068
"Bothidae","Bothus","Bothus_mancus",15,22,0.174100809818788,0.0457762626159567,0.0080375853294323
"Bothidae","Bothus","Bothus_mancus",20,21,0.388134955594297,0.0981071236262568,0.0172894496911705
"Bothidae","Bothus","Bothus_mancus",25,27,0.69621285208514,0.181540754290013,0.0319292778029305
"Bothidae","Bothus","Bothus_mancus",25,28,0.713288996525508,0.189808109535203,0.03278825366276
"Bothidae","Bothus","Bothus_mancus",30,25,1.11052926956463,0.294644921506024,0.0500884876783143
"Bothidae","Bothus","Bothus_mancus",30,28,1.04537409012993,0.277081438396393,0.0485656389539769
"Bothidae","Bothus","Bothus_pantherinus",20,25,0.441121326722191,0.109287510255878,0.0204797457563191
"Bothidae","Bothus","Bothus_podas",8,21,0.0377100704058916,0.00958509548785236,0.00174477506043594
"Bothidae","Bothus","Bothus_podas",10,21,0.0635226399314415,0.016341220164012,0.00299236532352439
"Bothidae","Bothus","Bothus_podas",12,21,0.0984545944686861,0.0252672031026265,0.0046843687476805
"Bothidae","Bothus","Bothus_podas",15,21,0.175813992280476,0.0448414737927604,0.00811224972774107
"Bothidae","Bothus","Bothus_podas",20,21,0.367554438629413,0.0924741336385268,0.0169251682015198
"Bothidae","Bothus","Bothus_podas",25,21,0.668678660257402,0.169549907552752,0.0305628825723967
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",2,20,0.00678311170173433,0.00112276194612383,0.00013157065772925
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",2,21,0.0065249808493801,0.00106963363759067,0.00012760309935304
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",5,20,0.0329467444294955,0.00561451374693682,0.00065518532743553
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",5,21,0.032659135215262,0.00552917682881101,0.00065482393198249
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",8,20,0.0962964558102078,0.0163941353807053,0.00195925891867874
"Monacanthidae","Brachaluteres","Brachaluteres_jacksonianus",8,21,0.0984227921097082,0.0154540955282164,0.00200713949600959
"Sparidae","Calamus","Calamus_bajonado",15,28,0.495969255173071,0.0825956623576702,0.0132149382595335
"Sparidae","Calamus","Calamus_bajonado",20,28,0.890603272590763,0.151723247522437,0.0237541884770061
"Sparidae","Calamus","Calamus_bajonado",20,29,0.942457636389384,0.160587096053581,0.0253056833335741
"Sparidae","Calamus","Calamus_bajonado",25,28,1.47805409271538,0.24786324075414,0.0376754212052532
"Sparidae","Calamus","Calamus_bajonado",25,29,1.53483275226271,0.251753493955207,0.0412943679849967
"Sparidae","Calamus","Calamus_bajonado",30,27,2.20429952321883,0.379481185486892,0.062238233233142
"Sparidae","Calamus","Calamus_bajonado",30,28,2.1549599371666,0.36404119598893,0.0589730738802337
"Sparidae","Calamus","Calamus_bajonado",30,29,2.1752576745519,0.35267438841166,0.0588488610436728
"Sparidae","Calamus","Calamus_bajonado",35,28,3.10271663301151,0.517059666388709,0.0818551289627003
"Sparidae","Calamus","Calamus_bajonado",62,29,13.7267051492064,2.34060443365107,0.36576661748548
"Sparidae","Calamus","Calamus_brachysomus",15,21,0.321821645712119,0.0627809222019831,0.011151370011329
"Sparidae","Calamus","Calamus_brachysomus",20,20,0.596434413330339,0.11866841411039,0.0203849574641973
"Sparidae","Calamus","Calamus_brachysomus",20,21,0.646792840242526,0.129142943478293,0.0224532808799923
"Sparidae","Calamus","Calamus_brachysomus",20,28,0.689555244289309,0.135039314900809,0.0237260601136776
"Sparidae","Calamus","Calamus_brachysomus",25,21,1.18035940667472,0.228504725688117,0.0410773191845673
"Sparidae","Calamus","Calamus_brachysomus",25,28,1.22060068698687,0.23398137416333,0.0433660512218195
"Sparidae","Calamus","Calamus_brachysomus",30,21,1.70630581398563,0.3325856955701,0.0564308683738831
"Sparidae","Calamus","Calamus_brachysomus",30,26,1.76579561608686,0.351625131848639,0.0605897802484576
"Sparidae","Calamus","Calamus_brachysomus",30,27,1.74623874756822,0.338804021130845,0.058883706393715
"Sparidae","Calamus","Calamus_brachysomus",30,28,1.8776119685489,0.36308590431351,0.066173525256241
"Sparidae","Calamus","Calamus_brachysomus",35,21,2.56682546380402,0.521807862005173,0.0909281148053374
"Sparidae","Calamus","Calamus_brachysomus",35,28,2.63873543335453,0.534385453533343,0.0933883744619713
"Sparidae","Calamus","Calamus_brachysomus",50,27,5.95564008348406,1.17202540332905,0.209640548419192
"Sparidae","Calamus","Calamus_calamus",8,29,0.146287574850759,0.0247594267853045,0.0039460502948822
"Sparidae","Calamus","Calamus_calamus",10,29,0.244913583886644,0.0398879755907887,0.00662976175427373
"Sparidae","Calamus","Calamus_calamus",12,28,0.304658134728451,0.0502020519298189,0.00795456646481519
"Sparidae","Calamus","Calamus_calamus",12,29,0.320384664087924,0.0524903730772257,0.00888258728683644
"Sparidae","Calamus","Calamus_calamus",15,27,0.445121422017141,0.0732988870314084,0.0121124642790162
"Sparidae","Calamus","Calamus_calamus",15,28,0.473349649971185,0.0793182404810418,0.0131492322807639
"Sparidae","Calamus","Calamus_calamus",15,29,0.521363852500136,0.0873107333008601,0.0139596455750639
"Sparidae","Calamus","Calamus_calamus",20,26,0.801661162019762,0.134248204005276,0.0222017272031046
"Sparidae","Calamus","Calamus_calamus",20,27,0.857955328198746,0.15001951584521,0.0231270919358751
"Sparidae","Calamus","Calamus_calamus",20,29,0.877073822774127,0.147337256409107,0.0244623168623689
"Sparidae","Calamus","Calamus_calamus",25,26,1.35810462195511,0.229428552547982,0.0366877349945505
"Sparidae","Calamus","Calamus_calamus",25,27,1.46626509106855,0.241905592402051,0.0394852611125578
"Sparidae","Calamus","Calamus_calamus",25,28,1.41303953997223,0.233854589388109,0.0375524874581358
"Sparidae","Calamus","Calamus_calamus",25,29,1.42692934636323,0.233444408124348,0.0385000253227882
"Sparidae","Calamus","Calamus_calamus",30,26,2.02210291883159,0.341580356164108,0.053979614043622
"Sparidae","Calamus","Calamus_calamus",30,28,2.39261965452124,0.40718733823445,0.0658403041230279
"Sparidae","Calamus","Calamus_calamus",30,29,2.1870148523041,0.369663176296475,0.0590390366051718
"Sparidae","Calamus","Calamus_calamus",35,28,3.24769317625819,0.550065278171664,0.0901561889568408
"Sparidae","Calamus","Calamus_calamus",35,29,3.09735079861347,0.517292955501052,0.084605968135632
"Sparidae","Calamus","Calamus_pennatula",20,25,0.777009150765583,0.106259280221252,0.0162963891932247
"Scaridae","Calotomus","Calotomus_carolinus",5,27,0.0715326862836306,0.00899311703911208,0.00128595414377543
"Scaridae","Calotomus","Calotomus_carolinus",8,27,0.17688935273094,0.022488988555661,0.00322909064270237
"Scaridae","Calotomus","Calotomus_carolinus",10,25,0.254133969095286,0.0317693391257013,0.00471135771677695
"Scaridae","Calotomus","Calotomus_carolinus",10,27,0.297486002778543,0.0370324201986102,0.00535949108665013
"Scaridae","Calotomus","Calotomus_carolinus",12,25,0.371402673629754,0.0459370135210006,0.00670306046250814
"Scaridae","Calotomus","Calotomus_carolinus",12,26,0.393455226378489,0.0490061507041592,0.00714047511844617
"Scaridae","Calotomus","Calotomus_carolinus",12,27,0.439192323439098,0.0550701111975822,0.00761116268443244
"Scaridae","Calotomus","Calotomus_carolinus",12,28,0.430185765767733,0.0543625162220719,0.007803052551559
"Scaridae","Calotomus","Calotomus_carolinus",15,24,0.568202834250825,0.0705750938593435,0.0104785315794557
"Scaridae","Calotomus","Calotomus_carolinus",15,25,0.587892107550626,0.073028183238352,0.0108156268202777
"Scaridae","Calotomus","Calotomus_carolinus",15,26,0.598722237802314,0.0757091919014901,0.0107305641998519
"Scaridae","Calotomus","Calotomus_carolinus",15,27,0.604986224610619,0.0767295035424967,0.0110660934885274
"Scaridae","Calotomus","Calotomus_carolinus",15,28,0.667261661174899,0.0836480797438317,0.0116260204729435
"Scaridae","Calotomus","Calotomus_carolinus",20,25,1.06221888043656,0.135725783460197,0.0195512424068211
"Scaridae","Calotomus","Calotomus_carolinus",20,27,1.09777872071637,0.139232224994908,0.0205079918908576
"Scaridae","Calotomus","Calotomus_carolinus",20,28,1.13963231602828,0.140868454959853,0.0203356450843494
"Scaridae","Calotomus","Calotomus_carolinus",25,26,1.71961025548644,0.215421458775825,0.0308951031098805
"Scaridae","Calotomus","Calotomus_carolinus",25,28,1.73777181480635,0.221015811761492,0.0316177788108274
"Scaridae","Calotomus","Calotomus_carolinus",25,29,1.82810448316448,0.228182122450943,0.0335616468874572
"Scaridae","Calotomus","Calotomus_carolinus",30,25,2.28554189925574,0.29262016138516,0.0410184812750762
"Scaridae","Calotomus","Calotomus_carolinus",30,27,2.5471647942129,0.32124137354973,0.045654146007976
"Scaridae","Calotomus","Calotomus_carolinus",30,28,2.58289698605005,0.320079811844184,0.0445249152900285
"Scaridae","Calotomus","Calotomus_carolinus",35,25,3.45372788711883,0.42516473238898,0.0603516179666719
"Scaridae","Calotomus","Calotomus_carolinus",35,26,3.36314035235527,0.407791375387745,0.0621456073455384
"Scaridae","Calotomus","Calotomus_carolinus",35,27,3.64260655568174,0.453949609204469,0.0640424660411026
"Scaridae","Calotomus","Calotomus_carolinus",35,28,3.44660857099284,0.433816292714453,0.0616042508200278
"Scaridae","Calotomus","Calotomus_carolinus",40,27,4.87569396632679,0.61024000336383,0.0867968302307582
"Scaridae","Calotomus","Calotomus_japonicus",20,22,0.890049855207616,0.108799134758693,0.015942394343522
"Scaridae","Calotomus","Calotomus_japonicus",25,22,1.43055932233435,0.179478345855483,0.0265439693354814
"Scaridae","Calotomus","Calotomus_japonicus",30,22,2.32001290390612,0.300164556040563,0.0424630196385346
"Scaridae","Calotomus","Calotomus_spinidens",5,29,0.058329160873949,0.00736588477982005,0.00106573120694213
"Scaridae","Calotomus","Calotomus_spinidens",20,26,0.89369919172956,0.11098878029385,0.0163139420769396
"Scaridae","Calotomus","Calotomus_spinidens",25,26,1.43616481038348,0.181646925532608,0.0263679909953997
"Scaridae","Calotomus","Calotomus_spinidens",25,29,1.52825726149389,0.192824697428911,0.0279515052949625
"Scaridae","Calotomus","Calotomus_viridescens",5,27,0.0588138117232359,0.00731098913902961,0.00105440438965048
"Scaridae","Calotomus","Calotomus_viridescens",8,27,0.138391762272096,0.0167686282693153,0.00242954335410424
"Scaridae","Calotomus","Calotomus_viridescens",10,27,0.18854146823484,0.022780473046951,0.00340670213154621
"Scaridae","Calotomus","Calotomus_viridescens",12,27,0.294023846319678,0.0363665320170326,0.005129264104835
"Scaridae","Calotomus","Calotomus_viridescens",15,24,0.42459575196789,0.0526548539970676,0.00777091598906876
"Scaridae","Calotomus","Calotomus_viridescens",15,27,0.432230108361355,0.0529906017551404,0.00732099223786974
"Scaridae","Calotomus","Calotomus_viridescens",20,24,0.775575204563004,0.0978391018050879,0.0134466106124214
"Scaridae","Calotomus","Calotomus_viridescens",20,26,0.797576008668959,0.104912243690491,0.0148294497647463
"Scaridae","Calotomus","Calotomus_viridescens",20,27,0.835283377007515,0.103684107575131,0.0147597075430228
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",5,22,0.047429554788178,0.00820809718798748,0.00117981100488956
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",5,29,0.0673085287396867,0.0117283953266762,0.00166836072145122
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",8,22,0.11523466407263,0.0199896408254695,0.00296462272722813
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",10,22,0.171840318426928,0.0297051368133214,0.00432932159160879
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",10,28,0.21505445462374,0.0366466881138614,0.00547496741959882
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",10,30,0.236861254489308,0.0400290745868542,0.00594676968941374
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,22,0.252352321164813,0.0436911228878068,0.00656928396734393
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,25,0.27529135124783,0.0479284262496232,0.00686773120330588
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,26,0.276364138956038,0.0476163327498382,0.0068203053233708
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,27,0.292138620146838,0.0501738296872118,0.00723641808704051
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,28,0.287782351138301,0.050771565529067,0.00740116521169355
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",12,29,0.301627302615724,0.051163010758633,0.00739883516575114
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,22,0.370186214944066,0.0631819247528959,0.00892629706799599
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,25,0.401947966872242,0.0701184450534507,0.0101912037168938
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,26,0.425522845889023,0.0753456508895593,0.0106777241599485
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,27,0.450792912944164,0.0776658476613343,0.0110251414330445
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,28,0.466050376108577,0.079155605320315,0.0114020780009707
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",15,29,0.430512303712574,0.0745383587016906,0.0111119992930123
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,22,0.756288160571754,0.129780396248504,0.0186941517317795
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,24,0.747462977598485,0.129441728563515,0.0187073147397972
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,26,0.765807115567255,0.131041497535376,0.0186553912467406
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,27,0.733567283936571,0.124754539638722,0.0180320041577052
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,28,0.76381715175236,0.130310179190243,0.0194219183125882
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",20,29,0.77146180184392,0.133501956238149,0.0190516748481071
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,21,1.15472105013768,0.203090031054,0.029920266707797
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,22,1.19396115354334,0.210727002536071,0.0302791585493715
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,25,1.21701523693851,0.20827175166299,0.0305418052003234
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,26,1.23052334369803,0.21518874215784,0.0309852826711223
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,27,1.21327990893556,0.212202326583599,0.0307791173273322
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,28,1.19810591222093,0.208787146059523,0.0298599998064518
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",25,29,1.281987908722,0.223486118923661,0.0321486069141658
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,22,1.94426886495584,0.332175826755678,0.0498582790479628
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,24,1.81772669066387,0.314330220595938,0.0455455853015528
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,25,1.83451605994761,0.319800879718304,0.0445553611095719
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,27,1.93445049427799,0.335444829937183,0.0479917641389629
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,28,2.00606998470314,0.355506750119562,0.0498057270219151
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",30,29,1.95238161656322,0.330809890179033,0.0477968497317241
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",35,22,2.94151756267363,0.510842380216688,0.0741001613629522
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",35,25,2.88516352804235,0.500934661836898,0.0707910799747824
"Monacanthidae","Cantherhines","Cantherhines_dumerilii",35,26,2.99957451518149,0.518521205065914,0.0739378951751242
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",8,27,0.114452055498474,0.0188926164788413,0.00253714772964109
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",10,24,0.150929650396875,0.0265068494365323,0.00352646311466675
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",10,25,0.145652923937364,0.024270164266894,0.00328950998734008
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",10,28,0.177697032617874,0.0307118116621002,0.00404100342254863
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",12,26,0.223922289449263,0.0377816501555352,0.00532889711016108
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",12,28,0.223913275068094,0.0392732326947649,0.00540261985382665
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",15,22,0.339098887851598,0.0591766246312006,0.00810588761233601
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",15,24,0.32632139824226,0.05399594083242,0.00755942840526915
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",15,28,0.372384037693095,0.0632173289799892,0.00877020780696229
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",20,22,0.676237472631081,0.116579038062585,0.0151565479891307
"Monacanthidae","Cantherhines","Cantherhines_fronticinctus",20,26,0.657012570700501,0.112439446173126,0.0156202233458915
"Monacanthidae","Cantherhines","Cantherhines_longicaudus",8,24,0.0905463056385151,0.0148766820934128,0.00186279722272483
"Monacanthidae","Cantherhines","Cantherhines_longicaudus",10,24,0.158367063080578,0.026302677077626,0.00334082476478007
"Monacanthidae","Cantherhines","Cantherhines_macrocerus",15,28,0.653909178096038,0.109580220086139,0.0129079927705158
"Monacanthidae","Cantherhines","Cantherhines_macrocerus",20,28,1.11368940586003,0.196144984872072,0.0222482832436568
"Monacanthidae","Cantherhines","Cantherhines_macrocerus",25,25,1.58005956287039,0.262178725813034,0.0289146230687045
"Monacanthidae","Cantherhines","Cantherhines_pardalis",5,23,0.0601287924685719,0.0095633942419469,0.00095999939301054
"Monacanthidae","Cantherhines","Cantherhines_pardalis",5,24,0.0594815559860871,0.00983339856444709,0.00090401588995832
"Monacanthidae","Cantherhines","Cantherhines_pardalis",5,27,0.0668933631557895,0.0114108970997098,0.00115115252086288
"Monacanthidae","Cantherhines","Cantherhines_pardalis",5,28,0.0708865464781965,0.0114541719885913,0.00108858358920948
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,22,0.135764560486021,0.0227973786383407,0.00205126911389241
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,24,0.144065783736912,0.0246332582789619,0.00212666995818855
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,26,0.146835261027936,0.0242431809746859,0.00220875229027492
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,27,0.166280465688624,0.0280571480246835,0.00263958951431974
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,28,0.169128628607493,0.0286684079951762,0.00263769266999808
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,29,0.158655560127659,0.0266338278877816,0.00263194852993977
"Monacanthidae","Cantherhines","Cantherhines_pardalis",8,30,0.181475518074728,0.0313965226250511,0.00291060419039658
"Monacanthidae","Cantherhines","Cantherhines_pardalis",10,22,0.180405629642119,0.0310886013853029,0.00316339711956922
"Monacanthidae","Cantherhines","Cantherhines_pardalis",10,24,0.214724090626956,0.0342585457239403,0.00334973120294102
"Monacanthidae","Cantherhines","Cantherhines_pardalis",10,25,0.20486679949348,0.0343776360994045,0.00319902684893407
"Monacanthidae","Cantherhines","Cantherhines_pardalis",10,26,0.22177569387456,0.0359879458750807,0.00339005272474724
"Monacanthidae","Cantherhines","Cantherhines_pardalis",10,27,0.237286666656976,0.0385081758032045,0.00357375982523728
